project,unit,type,owner,parent,countries,status_tabular,start_year,capacity,production,units,geom,lat,lng,route,url,status
"Shanxi Jinnan Iron and Steel Group Co., Ltd. power project",1,gas_power_plant,Shanxi Jinnan Iron and Steel Group Co Ltd,Shanxi Jinnan Holding Group Co Ltd,China,operating,2022,135,,MW,point,35.701,111.43,,"https://www.gem.wiki/Shanxi_Jinnan_Iron_and_Steel_Group_Co.,_Ltd._power_project",operating
Shariati power station,1,gas_power_plant,other [56.00%]; Taban Energy Co [44.00%],other [56.00%]; Pasargad Energy Development Group [44.00%],Iran,operating,2003,502,,MW,point,36.237,59.732,,https://www.gem.wiki/Shariati_power_station,operating
Shazand power station,1,gas_power_plant,Shazand Power Generation Co,Thermal Power Plants Holding Co,Iran,operating,2001,325,,MW,point,33.998,49.499,,https://www.gem.wiki/Shazand_power_station,operating
Shazand power station,2,gas_power_plant,Shazand Power Generation Co,Thermal Power Plants Holding Co,Iran,operating,2001,325,,MW,point,33.998,49.499,,https://www.gem.wiki/Shazand_power_station,operating
Shazand power station,3,gas_power_plant,Shazand Power Generation Co,Thermal Power Plants Holding Co,Iran,operating,2001,325,,MW,point,33.998,49.499,,https://www.gem.wiki/Shazand_power_station,operating
Shazand power station,4,gas_power_plant,Shazand Power Generation Co,Thermal Power Plants Holding Co,Iran,operating,2001,325,,MW,point,33.998,49.499,,https://www.gem.wiki/Shazand_power_station,operating
Shenergy Chongming Gas power station,1,gas_power_plant,Shanghai Shenergy Chongming Power Generation Co Ltd,Shenergy Co Ltd,China,operating,2018,424.2,,MW,point,31.589,121.47,,https://www.gem.wiki/Shenergy_Chongming_Gas_power_station,operating
Shenergy Chongming Gas power station,2,gas_power_plant,Shanghai Shenergy Chongming Power Generation Co Ltd,Shenergy Co Ltd,China,operating,2018,424.2,,MW,point,31.589,121.47,,https://www.gem.wiki/Shenergy_Chongming_Gas_power_station,operating
Shenergy Shanghai Fengxian Gas Thermal power station,1,gas_power_plant,Shanghai Shenneng Fengxian Thermal Power Co Ltd,Shenergy Co Ltd [51.00%]; China Datang Corp [24.00%]; GCL Energy Technology Co Ltd [20.00%]; other [5.00%],China,operating,2019,460,,MW,point,30.82,121.44,,https://www.gem.wiki/Shenergy_Shanghai_Fengxian_Gas_Thermal_power_station,operating
Shenergy Shanghai Fengxian Gas Thermal power station,2,gas_power_plant,Shanghai Shenneng Fengxian Thermal Power Co Ltd,Shenergy Co Ltd [51.00%]; China Datang Corp [24.00%]; GCL Energy Technology Co Ltd [20.00%]; other [5.00%],China,operating,2019,460,,MW,point,30.82,121.44,,https://www.gem.wiki/Shenergy_Shanghai_Fengxian_Gas_Thermal_power_station,operating
Shenergy Shanghai Lingang Gas power station,1,gas_power_plant,Shanghai Shenergy Lingang Gas Turbine Power Generation Co Ltd,Shenergy Co Ltd [65.00%]; Shanghai Electric Power Co Ltd [35.00%],China,operating,2011,400,,MW,point,30.851,121.79,,https://www.gem.wiki/Shenergy_Shanghai_Lingang_Gas_power_station,operating
Shenergy Shanghai Lingang Gas power station,2,gas_power_plant,Shanghai Shenergy Lingang Gas Turbine Power Generation Co Ltd,Shenergy Co Ltd [65.00%]; Shanghai Electric Power Co Ltd [35.00%],China,operating,2011,400,,MW,point,30.851,121.79,,https://www.gem.wiki/Shenergy_Shanghai_Lingang_Gas_power_station,operating
Shenergy Shanghai Lingang Gas power station,3,gas_power_plant,Shanghai Shenergy Lingang Gas Turbine Power Generation Co Ltd,Shenergy Co Ltd [65.00%]; Shanghai Electric Power Co Ltd [35.00%],China,operating,2011,400,,MW,point,30.851,121.79,,https://www.gem.wiki/Shenergy_Shanghai_Lingang_Gas_power_station,operating
Shenergy Shanghai Lingang Gas power station,4,gas_power_plant,Shanghai Shenergy Lingang Gas Turbine Power Generation Co Ltd,Shenergy Co Ltd [65.00%]; Shanghai Electric Power Co Ltd [35.00%],China,operating,2012,400,,MW,point,30.851,121.79,,https://www.gem.wiki/Shenergy_Shanghai_Lingang_Gas_power_station,operating
Shenhua Guohua Beijing Gas Thermal power station,1,gas_power_plant,Guoneng Guohua (Beijing) Gas Thermal Power Co Ltd,China Shenhua Energy Co Ltd,China,operating,2015,951,,MW,point,39.951,116.62,,https://www.gem.wiki/Shenhua_Guohua_Beijing_Gas_Thermal_power_station,operating
Shennan Power Dongguan Gaobu Natural Gas power station,1-1,gas_power_plant,Dongguan Shenran Natural Gas Thermal Power Co Ltd,Shenzhen Gas Corp Ltd [95.40%]; other [4.60%],China,operating,2006,180,,MW,point,23.127,113.76,,https://www.gem.wiki/Shennan_Power_Dongguan_Gaobu_Natural_Gas_power_station,operating
Shennan Power Dongguan Gaobu Natural Gas power station,1-2,gas_power_plant,Dongguan Shenran Natural Gas Thermal Power Co Ltd,Shenzhen Gas Corp Ltd [95.40%]; other [4.60%],China,operating,2006,180,,MW,point,23.127,113.76,,https://www.gem.wiki/Shennan_Power_Dongguan_Gaobu_Natural_Gas_power_station,operating
Shennan Power Dongguan Gaobu Natural Gas power station,2-1,gas_power_plant,Dongguan Shenran Natural Gas Thermal Power Co Ltd,Shenzhen Gas Corp Ltd [95.40%]; other [4.60%],China,construction,2024,470,,MW,point,23.127,113.76,,https://www.gem.wiki/Shennan_Power_Dongguan_Gaobu_Natural_Gas_power_station,construction_plus
Shennan Power Dongguan Gaobu Natural Gas power station,2-2,gas_power_plant,Dongguan Shenran Natural Gas Thermal Power Co Ltd,Shenzhen Gas Corp Ltd [95.40%]; other [4.60%],China,construction,2025,470,,MW,point,23.127,113.76,,https://www.gem.wiki/Shennan_Power_Dongguan_Gaobu_Natural_Gas_power_station,construction_plus
Shennan Power Nanshan Thermal power station,1,gas_power_plant,Shenzhen Nanshan Power Co Ltd Nanshan Thermal Power Plant,Shenzhen Nanshan Power Co Ltd,China,operating,2003,180,,MW,point,22.513,113.89,,https://www.gem.wiki/Shennan_Power_Nanshan_Thermal_power_station,operating
Shennan Power Nanshan Thermal power station,2,gas_power_plant,Shenzhen Nanshan Power Co Ltd Nanshan Thermal Power Plant,Shenzhen Nanshan Power Co Ltd,China,operating,2003,180,,MW,point,22.513,113.89,,https://www.gem.wiki/Shennan_Power_Nanshan_Thermal_power_station,operating
Shennan Power Nanshan Thermal power station,3,gas_power_plant,Shenzhen Nanshan Power Co Ltd Nanshan Thermal Power Plant,Shenzhen Nanshan Power Co Ltd,China,operating,2003,180,,MW,point,22.513,113.89,,https://www.gem.wiki/Shennan_Power_Nanshan_Thermal_power_station,operating
Shenzhen Energy East power station,1-1,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,operating,2007,350,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,operating
Shenzhen Energy East power station,1-2,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,operating,2007,350,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,operating
Shenzhen Energy East power station,1-3,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,operating,2007,350,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,operating
Shenzhen Energy East power station,2-1,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,construction,2024,700,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,construction_plus
Shenzhen Energy East power station,2-2,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,construction,2024,700,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,construction_plus
Shenzhen Energy East power station,3-1,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,announced,,700,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,proposed_plus
Shenzhen Energy East power station,3-2,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,announced,,700,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,proposed_plus
Shenzhen Energy East power station,3-3,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,announced,,700,,MW,point,22.575,114.44,,https://www.gem.wiki/Shenzhen_Energy_East_power_station,proposed_plus
Shenzhen Energy Fengda Gas Thermal power station,1-1,gas_power_plant,Huizhou Shenneng Fengda Power Co Ltd,Shenzhen Energy Group Co Ltd [96.60%]; other [3.40%],China,operating,2005,180,,MW,point,22.982,114.49,,https://www.gem.wiki/Shenzhen_Energy_Fengda_Gas_Thermal_power_station,operating
Shenzhen Energy Fengda Gas Thermal power station,1-2,gas_power_plant,Huizhou Shenneng Fengda Power Co Ltd,Shenzhen Energy Group Co Ltd [96.60%]; other [3.40%],China,operating,2005,180,,MW,point,22.982,114.49,,https://www.gem.wiki/Shenzhen_Energy_Fengda_Gas_Thermal_power_station,operating
Shenzhen Energy Fengda Gas Thermal power station,2-1,gas_power_plant,Huizhou Shenneng Fengda Power Co Ltd,Shenzhen Energy Group Co Ltd [96.60%]; other [3.40%],China,construction,2023,460,,MW,point,22.982,114.49,,https://www.gem.wiki/Shenzhen_Energy_Fengda_Gas_Thermal_power_station,construction_plus
Shenzhen Energy Fengda Gas Thermal power station,2-2,gas_power_plant,Huizhou Shenneng Fengda Power Co Ltd,Shenzhen Energy Group Co Ltd [96.60%]; other [3.40%],China,construction,2023,460,,MW,point,22.982,114.49,,https://www.gem.wiki/Shenzhen_Energy_Fengda_Gas_Thermal_power_station,construction_plus
Shenzhen Energy Fengda Gas Thermal power station,3-1,gas_power_plant,Huizhou Shenneng Fengda Power Co Ltd,Shenzhen Energy Group Co Ltd [96.60%]; other [3.40%],China,announced,,460,,MW,point,22.982,114.49,,https://www.gem.wiki/Shenzhen_Energy_Fengda_Gas_Thermal_power_station,proposed_plus
Shenzhen Energy Fengda Gas Thermal power station,3-2,gas_power_plant,Huizhou Shenneng Fengda Power Co Ltd,Shenzhen Energy Group Co Ltd [96.60%]; other [3.40%],China,announced,,460,,MW,point,22.982,114.49,,https://www.gem.wiki/Shenzhen_Energy_Fengda_Gas_Thermal_power_station,proposed_plus
Shenzhen Energy Fengda Gas Thermal power station,3-3,gas_power_plant,Huizhou Shenneng Fengda Power Co Ltd,Shenzhen Energy Group Co Ltd [96.60%]; other [3.40%],China,announced,,460,,MW,point,22.982,114.49,,https://www.gem.wiki/Shenzhen_Energy_Fengda_Gas_Thermal_power_station,proposed_plus
Shenzhen Energy Guangming Gas power station,1,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,construction,2024,600,,MW,point,22.746,113.94,,https://www.gem.wiki/Shenzhen_Energy_Guangming_Gas_power_station,construction_plus
Shenzhen Energy Guangming Gas power station,2,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,construction,2024,600,,MW,point,22.746,113.94,,https://www.gem.wiki/Shenzhen_Energy_Guangming_Gas_power_station,construction_plus
Shenzhen Energy Guangming Gas power station,3,gas_power_plant,Shenzhen Energy Group Co Ltd,Shenzhen Energy Group Co Ltd,China,construction,2024,600,,MW,point,22.746,113.94,,https://www.gem.wiki/Shenzhen_Energy_Guangming_Gas_power_station,construction_plus
Shenzhen Energy Hongwan Gas power station,2-1,gas_power_plant,Zhuhai Shenneng Hongwan Electric Power Co Ltd,Newton Industrial Ltd [38.50%]; Shenzhen Yuanzhi Investment Co Ltd [36.80%]; Shenzhen Energy Group Co Ltd [12.50%]; Huaneng Power International Inc [12.20%],China,construction,2024,400,,MW,point,22.175,113.47,,https://www.gem.wiki/Shenzhen_Energy_Hongwan_Gas_power_station,construction_plus
Shenzhen Energy Hongwan Gas power station,2-2,gas_power_plant,Zhuhai Shenneng Hongwan Electric Power Co Ltd,Newton Industrial Ltd [38.50%]; Shenzhen Yuanzhi Investment Co Ltd [36.80%]; Shenzhen Energy Group Co Ltd [12.50%]; Huaneng Power International Inc [12.20%],China,construction,2024,400,,MW,point,22.175,113.47,,https://www.gem.wiki/Shenzhen_Energy_Hongwan_Gas_power_station,construction_plus
Shenzhen Energy Hongwan Gas power station,4,gas_power_plant,Zhuhai Shenneng Hongwan Electric Power Co Ltd,Newton Industrial Ltd [38.50%]; Shenzhen Yuanzhi Investment Co Ltd [36.80%]; Shenzhen Energy Group Co Ltd [12.50%]; Huaneng Power International Inc [12.20%],China,operating,2005,180,,MW,point,22.175,113.47,,https://www.gem.wiki/Shenzhen_Energy_Hongwan_Gas_power_station,operating
Shenzhen Energy Hongwan Gas power station,5,gas_power_plant,Zhuhai Shenneng Hongwan Electric Power Co Ltd,Newton Industrial Ltd [38.50%]; Shenzhen Yuanzhi Investment Co Ltd [36.80%]; Shenzhen Energy Group Co Ltd [12.50%]; Huaneng Power International Inc [12.20%],China,operating,2005,180,,MW,point,22.175,113.47,,https://www.gem.wiki/Shenzhen_Energy_Hongwan_Gas_power_station,operating
Shenzhen Energy Hongwan power station,2-1,gas_power_plant,Guangdong Yuedian Huixin Thermal Power Co Ltd,Guangdong Electric Power Development Co Ltd [85.00%]; Huidong County Public Utility Development Group Co Ltd [7.50%]; Huizhou Industrial Investment Group Co Ltd [7.50%],China,pre-construction,2025,400,,MW,point,22.173,113.48,,https://www.gem.wiki/Shenzhen_Energy_Hongwan_power_station,pre-construction
Shenzhen Energy Hongwan power station,2-2,gas_power_plant,Guangdong Yuedian Huixin Thermal Power Co Ltd,Guangdong Electric Power Development Co Ltd [85.00%]; Huidong County Public Utility Development Group Co Ltd [7.50%]; Huizhou Industrial Investment Group Co Ltd [7.50%],China,pre-construction,2025,400,,MW,point,22.173,113.48,,https://www.gem.wiki/Shenzhen_Energy_Hongwan_power_station,pre-construction
Shenzhen Energy Shan County Gas Thermal power station,1,gas_power_plant,Shanxian Shenneng Thermal Power Co Ltd,Shenzhen Energy Group Co Ltd,China,shelved,,400,,MW,point,34.757,116.1,,https://www.gem.wiki/Shenzhen_Energy_Shan_County_Gas_Thermal_power_station,shelved
Shenzhen Energy Shan County Gas Thermal power station,2,gas_power_plant,Shanxian Shenneng Thermal Power Co Ltd,Shenzhen Energy Group Co Ltd,China,shelved,,400,,MW,point,34.757,116.1,,https://www.gem.wiki/Shenzhen_Energy_Shan_County_Gas_Thermal_power_station,shelved
Shenzhen Energy Zhangyang Gas power station,1-1,gas_power_plant,Dongguan Shenzhen Energy Zhangyang Electric Power Co Ltd,Shenzhen Energy Group Co Ltd [74.50%]; China Harbor Investment Co Ltd [22.30%]; other [3.20%],China,operating,2004,180,,MW,point,22.888,114.09,,https://www.gem.wiki/Shenzhen_Energy_Zhangyang_Gas_power_station,operating
Shenzhen Energy Zhangyang Gas power station,1-2,gas_power_plant,Dongguan Shenzhen Energy Zhangyang Electric Power Co Ltd,Shenzhen Energy Group Co Ltd [74.50%]; China Harbor Investment Co Ltd [22.30%]; other [3.20%],China,operating,2004,180,,MW,point,22.888,114.09,,https://www.gem.wiki/Shenzhen_Energy_Zhangyang_Gas_power_station,operating
Shenzhen Energy Zhangyang Gas power station,2-1,gas_power_plant,Dongguan Shenzhen Energy Zhangyang Electric Power Co Ltd,Shenzhen Energy Group Co Ltd [74.50%]; China Harbor Investment Co Ltd [22.30%]; other [3.20%],China,operating,2021,390,,MW,point,22.888,114.09,,https://www.gem.wiki/Shenzhen_Energy_Zhangyang_Gas_power_station,operating
Shenzhen Energy Zhangyang Gas power station,2-2,gas_power_plant,Dongguan Shenzhen Energy Zhangyang Electric Power Co Ltd,Shenzhen Energy Group Co Ltd [74.50%]; China Harbor Investment Co Ltd [22.30%]; other [3.20%],China,operating,2021,390,,MW,point,22.888,114.09,,https://www.gem.wiki/Shenzhen_Energy_Zhangyang_Gas_power_station,operating
Shenzhen Energy Zhangyang Gas power station,3,gas_power_plant,Dongguan Shenzhen Energy Zhangyang Electric Power Co Ltd,Shenzhen Energy Group Co Ltd [74.50%]; China Harbor Investment Co Ltd [22.30%]; other [3.20%],China,announced,2025,470,,MW,point,22.888,114.09,,https://www.gem.wiki/Shenzhen_Energy_Zhangyang_Gas_power_station,proposed_plus
Shenzhen Meishi Gas power station,A-1,gas_power_plant,Shenzhen Nantian Power Co Ltd,Shenzhen Fuxin Investment Co Ltd [67.50%]; Shenzhen Huishen Power Investment Co Ltd [20.00%]; Yihai Investment Development Co Ltd [12.50%],China,operating,2014,244,,MW,point,22.549,114,,https://www.gem.wiki/Shenzhen_Meishi_Gas_power_station,operating
Shenzhen Meishi Gas power station,B-1,gas_power_plant,Shenzhen Nantian Power Co Ltd,Shenzhen Fuxin Investment Co Ltd [67.50%]; Shenzhen Huishen Power Investment Co Ltd [20.00%]; Yihai Investment Development Co Ltd [12.50%],China,operating,2007,180,,MW,point,22.549,114,,https://www.gem.wiki/Shenzhen_Meishi_Gas_power_station,operating
Shenzhen Meishi Gas power station,B-2,gas_power_plant,Shenzhen Nantian Power Co Ltd,Shenzhen Fuxin Investment Co Ltd [67.50%]; Shenzhen Huishen Power Investment Co Ltd [20.00%]; Yihai Investment Development Co Ltd [12.50%],China,operating,2014,260,,MW,point,22.549,114,,https://www.gem.wiki/Shenzhen_Meishi_Gas_power_station,operating
Shenzhen Yuhu Gas power station,1-1,gas_power_plant,Shenzhen Yuhu Electric Power Co Ltd,Beijing State-owned Capital Management Center,China,operating,2004,180,,MW,point,22.716,114.14,,https://www.gem.wiki/Shenzhen_Yuhu_Gas_power_station,operating
Shenzhen Yuhu Gas power station,1-2,gas_power_plant,Shenzhen Yuhu Electric Power Co Ltd,Beijing State-owned Capital Management Center,China,operating,2004,180,,MW,point,22.716,114.14,,https://www.gem.wiki/Shenzhen_Yuhu_Gas_power_station,operating
Shenzhen Yuhu Gas power station,2-1,gas_power_plant,Shenzhen Yuhu Electric Power Co Ltd,Beijing State-owned Capital Management Center,China,pre-construction,,460,,MW,point,22.716,114.14,,https://www.gem.wiki/Shenzhen_Yuhu_Gas_power_station,pre-construction
Shenzhen Yuhu Gas power station,2-2,gas_power_plant,Shenzhen Yuhu Electric Power Co Ltd,Beijing State-owned Capital Management Center,China,pre-construction,,460,,MW,point,22.716,114.14,,https://www.gem.wiki/Shenzhen_Yuhu_Gas_power_station,pre-construction
Shiddhirgonj Peaking power station,1,gas_power_plant,Electricity Generation Company of Bangladesh Ltd,Electricity Generation Company of Bangladesh Ltd,Bangladesh,operating,2010,105,,MW,point,23.683,90.526,,https://www.gem.wiki/Shiddhirgonj_Peaking_power_station,operating
